date,Tether Gold,BlackRock BUIDL,Ondo Yield Assets,Circle USYC,Paxos Gold,Centrifuge Protocol,Anemoy Capital,Spiko,Ethena USDtb,WisdomTree,Blockchain Capital,Ondo Global Markets,Superstate USTB,xStocks,Hastra
2025-09-28,1414074578,2154196019,1385609810,725551265,1106415095,1148402622,345373373,495998936,1829185701,568329032,251122999,299244324,550068734,61312443,0
2025-09-29,1412767587,2154196019,1385405471,725466322,1108635900,1148332372,345351261,495998936,1829544299,568329032,251122999,299269119,550068714,61476591,0
2025-09-30,1442422771,2505244146,1389573996,724803019,1129064551,1148766267,345479797,492375814,1836037282,568304838,251122999,302349971,493585748,63997778,0
2025-10-01,1452195161,2660074870,1389638161,723808274,1141080638,1148933956,345514787,492811318,1831846138,568314603,245655880,302604318,495043134,64142487,0
2025-10-02,1446167227,2710345380,1399419165,723331786,1151505805,1149132724,345582679,494161655,1827384294,569801138,245655880,305281916,526818863,66777245,0
2025-10-03,1448156914,2810549350,1421567590,722316109,1152282333,1149248863,345617605,498453292,1825360333,569800314,245655880,306269725,535241202,68834460,0
2025-10-04,1461146125,2840791585,1419531658,703479773,1162181356,1154512488,345696108,499828241,1827304898,569815693,245655880,307238212,536899703,70514332,0
2025-10-05,1458773688,2840791585,1412004070,703479773,1165328232,1154437967,345673794,499674270,1826473954,569815693,245655880,307219796,539062044,70572698,0
2025-10-06,1466322920,2840791585,1413077371,702553834,1166979700,1154511195,345695721,498851084,1826621411,569815693,245655880,307248795,541023945,70887482,0
2025-10-07,1495117272,2846712392,1431200768,701903974,1191552955,1174825230,345765249,500913907,1825801108,584798091,245655880,308485751,549395130,72459661,0
2025-10-08,1498662916,2840220012,1443293107,700894128,1198303251,1214854843,345788276,500764235,1826195664,596884662,256590118,307951360,553008428,71404955,0
2025-10-09,1513303145,2839526215,1441970173,688334220,1212763594,1254953024,345812548,501079043,1827588214,596885824,256590118,311711812,558218611,73146668,0
2025-10-10,1502529289,2839580980,1461477289,687922487,1210898534,1275604237,345893324,503826030,1827256525,611886967,256590118,311917358,549379537,72960324,0
2025-10-11,1504838874,2839884897,1468456403,686266586,1219535091,1276070908,345939734,509625338,1832631486,611885417,256590118,304428543,548288792,70305562,0
2025-10-12,1504817738,2839884897,1459566099,683251704,1226861570,1276099560,345950770,509658071,1831757913,611885417,256590118,304428543,546219577,70687255,0
2025-10-13,1523846532,2839884897,1456122621,681153909,1239424542,1276162631,345953654,509086497,1830918148,611885417,256590118,307166219,546219577,71586382,0
2025-10-14,1548488310,2839884897,1453266746,679815249,1269822569,1255482839,325954820,509244504,1829483960,611787912,256590118,311960815,541506093,74543274,0
2025-10-15,1566054224,2863236207,1462777466,678598971,1282662619,1274012422,305055560,515793481,1828933945,603783125,256590118,311295645,531020996,72152032,0
2025-10-16,1591349058,2860845006,1463526038,677854108,1322641916,1293920344,295112452,517682279,1829321315,603806525,256590118,312449433,524993456,73398240,0
2025-10-17,1645512775,2861157503,1464641333,697489290,1387518771,1316937177,295104099,519527602,1829193692,603805900,256590118,312790909,516134416,73538770,0
2025-10-18,2217495929,2861468575,1468364019,714073640,1361911467,1332727344,295167789,514417160,1828396259,603794838,239368693,313465813,509422117,77748217,0
2025-10-19,2208418685,2861468575,1465823707,713449190,1361096309,1332597048,295139033,514304064,1830272015,603794838,239368693,313465813,509353734,78110953,0
2025-10-20,2206863061,2861468575,1465488365,713108844,1360146219,1332686519,295159133,514371563,1829449727,603794838,239368693,313509073,509353735,77826748,0
2025-10-21,2277105630,2862390119,1473146283,712958532,1440925092,1372905316,295240307,524026645,1829617443,604027629,239368693,314513476,495609001,79867140,0
2025-10-22,2118074648,2862695787,1463697542,781755427,1339617709,1373381577,295292378,525386793,1828825356,610369188,239368693,312573004,500381711,79856414,0
2025-10-23,2128361781,2863004278,1473734657,786586468,1354883580,1373483462,295300296,524236652,1829329651,610793422,239368693,311269266,494097244,80728268,0
2025-10-24,2147742152,2863061638,1471307179,786247506,1367038307,1373567974,295333420,514614556,1831252745,610956417,239368693,314140086,499349277,85012695,0
2025-10-25,2143305096,2863368867,1465828323,810698930,1367173210,1373530959,295391548,516327819,1830094049,626576036,239368693,315544537,515738318,85874621,0
2025-10-26,2147581355,2863368867,1465373316,808567650,1365543814,1373427365,295362041,516327819,1831718455,626576036,239368693,315544537,515387094,85827010,0
2025-10-27,2127080095,2863368867,1466986806,808322403,1350399162,1373391870,295361027,516533871,1830548986,626576036,239368693,317290993,515238224,86808749,0
2025-10-28,2085666163,2864290385,1465520442,807709521,1323564303,1373965743,295444667,503886625,1830795362,626565021,239368693,318994262,517054306,89937932,0
2025-10-29,2074554187,2864598952,1467423163,867703676,1318494365,1374311598,295492939,501838703,1830674410,626504912,239368693,319234212,512777440,90698453,0
2025-10-30,2071699095,2864907602,1466460173,866598869,1317916700,1374387796,295516887,496867414,1832604326,626508082,239368693,317855278,516726250,94488461,0
2025-10-31,2104763374,2865215244,1463005177,862553071,1339220149,1374635819,295527573,496381660,1831625509,626517974,239368693,318080896,519731068,95440768,0
2025-11-01,2089867862,2839763196,1464534321,948148982,1332010745,1374814623,295545899,499337694,1831059637,636860067,239368693,317272249,535224671,98106851,0
2025-11-02,2094232075,2839763196,1465642885,948148982,1334012831,1374870228,295557770,499164040,1831503390,636860067,239368693,317272249,534169046,98595948,0
2025-11-03,2082509446,2839763196,1465577017,948148982,1328259047,1374737137,295501211,497073897,1831009800,636860067,239368693,318063759,534105289,99836624,0
2025-11-04,2086911303,2839069545,1467807904,941463332,1326444836,1370502624,295647478,496055159,1831572393,631431420,239368693,317356331,523468210,97221455,0
2025-11-05,2054408770,2840219038,1467310049,990451481,1307912873,1370786807,295663169,499725807,1832180351,631415136,239368693,312932107,505279142,95062159,0
2025-11-06,2073554630,2833459065,1466289960,990470503,1321651385,1370791064,295697166,503074662,1842814033,631408336,239368693,360541921,495749087,96988133,0
2025-11-07,2075394782,2833750516,1467433933,989391916,1325477022,1370914595,295699578,517262007,1832446494,631417779,239368693,357672325,492161483,94942973,0
2025-11-08,2081606430,2834041733,1462197361,986116943,1329118166,1371510112,295802188,519222656,1832532992,631417553,232534794,357728887,479035200,96294062,0
2025-11-09,2080526635,2834041733,1455393596,986116943,1327737912,1371376123,295780257,519222656,1832146608,631417553,232534794,357915562,479330402,96804670,0
2025-11-10,2106198979,2834041733,1462603336,985191007,1343708489,1371330946,295770787,518876363,1832198643,631417553,232534794,359286468,486903952,98205555,0
2025-11-11,2141687517,2534665947,1463854851,985496293,1370381032,1371810356,295860227,523797918,1831411779,631425594,224334116,361795297,494670111,99135793,0
2025-11-12,2150769132,2534665947,1469322100,1007981039,1375880292,1371791968,295860181,524694161,1831064497,631425638,224334116,362010587,502782771,98473194,0
2025-11-13,2180727757,2533938354,1466869668,1012621234,1396952227,1371748020,295860221,530442515,1532807615,631924080,224334116,362259369,511746165,98084410,0
2025-11-14,2168419139,2534199717,1464542242,1060435020,1390623882,1372071866,295905194,532860566,1534504243,696924082,224340172,362014220,501977370,98683489,0
2025-11-15,2121663159,2534461581,1462876312,1079906922,1358330884,1372507344,295943617,536951049,1529875948,695719222,224340172,360983125,489217012,100690667,0
2025-11-16,2122910179,2534461581,1461250675,1079346109,1363657825,1372459565,295966740,536899448,1533536849,695719222,224340172,361064201,491687032,101224895,0
2025-11-17,2126640350,2534461581,1465551347,1077796630,1360175200,1372562594,295956163,536709892,1532361182,695719222,224340172,361064201,486888184,101672975,0
2025-11-18,2097687799,2401842900,1465960915,1074617317,1340980369,1372848128,296018529,534169592,1331149511,695717724,209396310,357427902,502325920,102664681,0
2025-11-19,2118152211,2402083506,1470070544,1074227908,1354768060,1373189069,296070398,539530816,1333559981,695716418,209396310,355337144,502179438,104568594,0
2025-11-20,2128159816,2398993803,1466861602,1197593583,1365695316,1369219873,296073277,538542678,1333776753,695731037,209396310,358176923,505292034,108524837,0
2025-11-21,2116904917,2393231988,1465823318,1187705156,1358447215,1369711196,296117970,538328408,1335003772,695480773,209396310,350615505,581376069,109055652,0
2025-11-22,2112182477,2404192263,1459624871,1178272089,1354053901,1369266010,295627284,523122440,1337110105,691478732,209396310,353405446,589743602,112021825,0
2025-11-23,2110688096,2404192263,1459415569,1177845658,1354454577,1369130232,295597078,523265741,1336216210,691478732,209396310,353599434,575150654,112469114,0
2025-11-24,2109334038,2404192263,1451765176,1177515326,1356155208,1369303664,295635806,522867183,1335969147,691478732,209396310,353599434,575640019,111980421,0
2025-11-25,2148175312,2400907743,1464692638,1177565852,1380856960,1370390273,295690012,524349292,1335781241,676475833,210307521,362482239,567815008,117374100,0
2025-11-26,2145293440,2060146882,1460544735,1161170437,1377354219,1371492040,295766626,522035629,1337047255,661484139,210307521,364499222,563088281,119519051,0
2025-11-27,2168594718,2052384986,1459621580,1160740808,1389539511,1371657004,295776408,528912117,1338712412,661487924,210307521,367015698,561570224,127926825,0
2025-11-28,2168854538,2052384986,1453854110,1198900244,1392440754,1371748904,295796939,525035463,1338366842,661487924,210307521,366846946,579998290,128974824,0
2025-11-29,2200120111,2052761393,1455052365,1200598999,1414067157,1372241751,295847765,525365987,1338518077,661538876,210307521,369689970,584872240,132568790,0
2025-11-30,2199865055,2052761393,1452264338,1199400132,1419919114,1372245827,295848787,525365987,1338615460,661538876,210307521,369689970,595144072,133382566,0
2025-12-01,2202604374,2052761393,1455204797,1199011630,1413473435,1372200384,295839008,525444792,1339010497,661538876,210307521,369689970,595113948,130625977,0
2025-12-02,2204848945,2054107146,1457618890,1198097612,1417593266,1372614306,295909699,522281934,1338440744,712710399,210307521,374803205,595268867,136139415,0
2025-12-03,2194896046,2054196445,1457429418,1197869515,1422998171,1373516359,295978457,521449841,1349220214,706686385,211218732,383510552,602150478,136882755,0
2025-12-04,2201319327,1778169677,1454763019,1197594735,1430803005,1373677655,296033009,525300381,1048933554,706687175,211218732,390980747,606576716,142669229,0
2025-12-05,2191269014,1777317326,1452244417,1297712825,1428939381,1373770319,296048122,525854481,1049505879,731443068,211218732,390981331,616953427,142807894,0
2025-12-06,2198435168,2279098886,1460868299,1296738382,1430397662,1373258980,296079644,527979689,1049462487,731376263,211218732,391645480,616982658,141411434,0
2025-12-07,2197817322,2279098886,1465143104,1296738382,1431800141,1373261505,296081325,527927585,1049740923,731376263,211218732,391658843,640911630,141795224,0
2025-12-08,2198430939,2279098886,1460083139,1296738382,1431766302,1373252002,296079118,528078723,1049819162,731376263,211218732,391658843,640410649,139998471,0
2025-12-09,2189686542,2279820060,1468571025,1288270336,1429422158,1374057499,296168988,527293995,1050119265,731081485,211218732,397422079,647995179,140061756,0
2025-12-10,2192502284,2080287886,1466245086,1348405945,1433323892,1374570473,296240688,531299683,849707069,706087432,210945369,399267646,565858182,142875967,0
2025-12-11,2237941475,2080474259,1491161906,1348546867,1444210734,1373289257,295939467,542641368,850441828,705987482,210945369,400680333,562421009,143121872,0
2025-12-12,2249479846,2080659904,1512166908,1348686952,1461151413,1341471760,262923492,543222420,851101962,705982530,210945369,406932174,579286182,141798147,0
2025-12-13,2262860111,2078080550,1510895577,1348819267,1469189088,1341743229,262991376,546067840,851110190,705883463,210945369,408651416,588283097,142443956,0
2025-12-14,2254984464,2078080550,1512500762,1348816266,1472150204,1341929759,263021444,545836215,851711602,705883463,210945369,408747966,588257211,142579705,0
